Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM,Total,,,,,
3/6/2017,36,0,152,83,271,,,,,
4/6/2017,35,0,145,79,259,,,,,
5/6/2017,34,0,138,75,247,,,,,
6/6/2017,33,0,131,71,235,,,,,
7/6/2017,32,0,125,67,224,,,,,
8/6/2017,31,0,118,63,212,,,,,
9/6/2017,30,0,112,59,201,,,,,
10/6/2017,27,0,106,55,188,,,,,
11/6/2017,23,0,100,52,175,,,,,
12/6/2017,21,0,94,49,164,,,,,
13-06-2017,21,0,89,46,156,,,,,
14-06-2017,20,0,83,44,147,,,,,
15-06-2017,20,0,78,41,139,,,,,
16-06-2017,20,0,72,39,131,,,,,
17-06-2017,20,0,67,38,125,,,,,
18-06-2017,20,0,61,37,118,,,,,
19-06-2017,20,0,57,36,113,,,,,
20-06-2017,20,0,54,53,127,,,,,
21-06-2017,20,0,51,53,124,,,,,
22-06-2017,20,0,48,52,120,,,,,
23-06-2017,20,0,45,51,116,,,,,
24-06-2017,20,0,42,55,117,,,,,
25-06-2017,20,0,39,55,114,,,,,
26-06-2017,20,0,36,54,110,,,,,
27-06-2017,20,0,33,53,106,,,,,
28-06-2017,20,0,30,52,102,,,,,
29-06-2017,20,0,27,51,98,,,,,
30-06-2017,19,0,24,50,93,,,,,
1/7/2017,19,0,21,49,89,,,,,
2/7/2017,19,0,18,48,85,,,,,
3/7/2017,19,0,16,47,82,,,,,
4/7/2017,19,0,14,46,79,,,,,
5/7/2017,19,0,12,45,76,,,,,
6/7/2017,18,0,10,44,72,,,,,
7/7/2017,18,0,10,48,76,,,,,
8/7/2017,18,0,8,48,74,,,,,
9/7/2017,18,0,6,47,71,,,,,
10/7/2017,18,0,5,56,79,,,,,
11/7/2017,18,0,3,57,78,,,,,
12/7/2017,19,0,6,78,103,,,,,
13-07-2017,21,0,8,86,115,,,,,
14-07-2017,21,0,6,89,116,,,,,
15-07-2017,21,0,4,89,114,,,,,
16-07-2017,21,0,2,88,111,,,,,
17-07-2017,21,0,0,87,108,,,,,
18-07-2017,21,0,0,86,107,,,,,
19-07-2017,21,0,0,85,106,,,,,
20-07-2017,21,0,0,87,108,,,,,
21-07-2017,21,0,0,86,107,,,,,
22-07-2017,21,0,0,86,107,,,,,
23-07-2017,21,0,0,84,105,,,,,
24-07-2017,21,0,0,83,104,,,,,
25-07-2017,20,0,0,82,102,,,,,
26-07-2017,20,0,0,81,101,,,,,
27-07-2017,20,0,0,86,106,,,,,
28-07-2017,20,0,0,85,105,,,,,
29-07-2017,20,0,0,87,107,,,,,
30-07-2017,20,0,0,87,107,,,,,
31-07-2017,20,0,0,85,105,,,,,
1/8/2017,20,0,0,83,103,,,,,
2/8/2017,19,0,0,85,104,,,,,
3/8/2017,19,0,0,83,102,,,,,
4/8/2017,19,0,0,81,100,,,,,
5/8/2017,19,0,0,79,98,,,,,
6/8/2017,19,0,0,77,96,,,,,
7/8/2017,19,0,0,75,94,,,,,
8/8/2017,19,0,0,75,94,,,,,
9/8/2017,18,0,0,73,91,,,,,
10/8/2017,18,0,0,75,93,,,,,
11/8/2017,18,0,0,73,91,,,,,
12/8/2017,18,0,5,76,99,,,,,
13-08-2017,18,0,7,80,105,,,,,
14-08-2017,18,0,9,83,110,,,,,
15-08-2017,19,0,14,82,115,,,,,
16-08-2017,19,0,15,81,115,,,,,
17-08-2017,19,0,15,86,120,,,,,
18-08-2017,20,0,17,101,138,,,,,
19-08-2017,21,0,23,113,157,,,,,
20-08-2017,21,5,32,123,181,,,,,
21-08-2017,21,8,42,127,198,,,,,
22-08-2017,22,11,46,139,218,,,,,
23-08-2017,22,13,49,140,224,,,,,
24-08-2017,23,15,51,142,231,,,,,
25-08-2017,23,17,54,148,242,,,,,
26-08-2017,23,19,57,150,249,,,,,
27-08-2017,23,21,63,155,262,,,,,
28-08-2017,24,21,68,160,273,,,,,
29-08-2017,24,21,71,162,278,,,,,
30-08-2017,24,21,73,162,280,,,,,
31-08-2017,27,22,79,177,305,,,,,
1/9/2017,27,22,83,180,312,,,,,
2/9/2017,27,25,102,195,349,,,,,
3/9/2017,27,25,110,205,367,,,,,
4/9/2017,27,25,113,207,372,,,,,
5/9/2017,28,25,112,232,397,,,,,
6/9/2017,27,25,113,227,392,,,,,
7/9/2017,28,25,112,232,397,,,,,
8/9/2017,28,25,110,232,395,,,,,
9/9/2017,28,25,110,232,395,,,,,
10/9/2017,28,25,113,232,398,,,,,
11/9/2017,28,25,116,230,399,,,,,
12/9/2017,28,25,120,228,401,,,,,
13-09-2017,28,25,123,225,401,,,,,
14-09-2017,28,25,124,222,399,,,,,
15-09-2017,28,25,124,219,396,,,,,
16-09-2017,28,25,123,216,392,,,,,
17-09-2017,28,25,123,212,388,,,,,
18-09-2017,28,25,122,208,383,,,,,
19-09-2017,28,26,122,213,389,,,,,
20-09-2017,28,26,121,213,388,,,,,
21-09-2017,28,26,119,210,383,,,,,
22-09-2017,28,26,118,207,379,,,,,
23-09-2017,28,26,116,204,374,,,,,
24-09-2017,28,26,115,201,370,,,,,
25-09-2017,28,26,113,209,376,,,,,
26-09-2017,28,26,112,212,378,,,,,
27-09-2017,28,26,110,210,374,,,,,
28-09-2017,27,26,109,208,370,,,,,
29-09-2017,27,26,108,205,366,,,,,
30-09-2017,27,26,115,201,369,,,,,
1/10/2017,42,36,135,221,434,,,,,
2/10/2017,62,46,217,243,568,,,,,
3/10/2017,67,48,246,258,619,,,,,
4/10/2017,68,51,282,279,680,,,,,
5/10/2017,77,52,286,298,713,,,,,
6/10/2017,92,52,288,310,742,,,,,
7/10/2017,120,60,298,319,797,,,,,
8/10/2017,131,70,318,323,842,,,,,
9/10/2017,134,76,338,323,871,,,,,
10/10/2017,137,78,346,320,881,,,,,
11/10/2017,140,78,350,318,886,,,,,
12/10/2017,150,81,354,318,903,,,,,
13-10-2017,192,83,354,315,944,,,,,
14-10-2017,225,85,354,311,975,,,,,
15-10-2017,237,85,354,307,983,,,,,
16-10-2017,246,85,354,303,988,,,,,
17-10-2017,270,89,357,309,1025,,,,,
18-10-2017,288,91,357,309,1045,,,,,
19-10-2017,295,91,357,309,1052,,,,,
20-10-2017,298,91,357,305,1051,,,,,
21-10-2017,299,91,355,301,1046,,,,,
22-10-2017,299,91,353,297,1040,,,,,
23-10-2017,302,91,351,293,1037,,,,,
24-10-2017,302,91,349,289,1031,,,,,
25-10-2017,302,91,347,285,1025,,,,,
26-10-2017,301,91,345,291,1028,,,,,
27-10-2017,301,91,345,293,1030,,,,,
28-10-2017,301,91,345,300,1037,,,,,
29-10-2017,300,91,343,305,1039,,,,,
30-10-2017,300,91,347,308,1046,,,,,
31-10-2017,312,120,487,452,1371,,,,,
1/11/2017,332,180,614,617,1743,,,,,
2/11/2017,349,225,672,679,1925,,,,,
3/11/2017,368,250,747,749,2114,,,,,
4/11/2017,400,301,882,891,2474,,,,,
5/11/2017,468,354,988,1037,2847,,,,,
6/11/2017,559,412,1093,1121,3185,,,,,
7/11/2017,656,464,1152,1211,3483,,,,,
8/11/2017,756,515,1278,1282,3831,,,,,
9/11/2017,818,541,1302,1327,3988,,,,,
10/11/2017,853,553,1314,1344,4064,,,,,
11/11/2017,881,565,1329,1354,4129,,,,,
12/11/2017,895,567,1335,1354,4151,,,,,
13-11-2017,909,573,1348,1370,4200,,,,,
14-11-2017,924,587,1410,1388,4309,,,,,
15-11-2017,945,607,1468,1395,4415,,,,,
16-11-2017,963,607,1497,1397,4464,,,,,
17-11-2017,979,607,1509,1399,4494,,,,,
18-11-2017,987,617,1511,1400,4515,,,,,
19-11-2017,992,617,1511,1402,4522,,,,,
20-11-2017,997,617,1511,1402,4527,,,,,
21-11-2017,999,615,1511,1402,4527,,,,,
22-11-2017,999,614,1511,1400,4524,,,,,
23-11-2017,999,611,1511,1396,4517,,,,,
24-11-2017,999,608,1511,1392,4510,,,,,
25-11-2017,997,605,1511,1388,4501,,,,,
26-11-2017,995,602,1511,1384,4492,,,,,
27-11-2017,993,599,1511,1457,4560,,,,,
28-11-2017,990,596,1511,1583,4680,,,,,
29-11-2017,987,592,1511,1632,4722,,,,,
30-11-2017,984,590,1517,1664,4755,,,,,
1/12/2017,1004,595,1557,1759,4915,,,,,
2/12/2017,1026,599,1612,1850,5087,,,,,
3/12/2017,1048,602,1664,1891,5205,,,,,
4/12/2017,1059,600,1680,1903,5242,,,,,
5/12/2017,1067,596,1685,1904,5252,,,,,
6/12/2017,1071,592,1688,1904,5255,,,,,
7/12/2017,1071,588,1690,1904,5253,,,,,
8/12/2017,1071,584,1692,1904,5251,,,,,
9/12/2017,1069,580,1694,1904,5247,,,,,
10/12/2017,1068,578,1696,1904,5246,,,,,
11/12/2017,1067,576,1698,1904,5245,,,,,
12/12/2017,1064,573,1698,1904,5239,,,,,
13-12-2017,1061,570,1698,1904,5233,,,,,
14-12-2017,1058,567,1698,1904,5227,,,,,
15-12-2017,1055,564,1698,1904,5221,,,,,
16-12-2017,1053,561,1695,1904,5213,,,,,
17-12-2017,1050,558,1688,1904,5200,,,,,
18-12-2017,1047,555,1681,1900,5183,,,,,
19-12-2017,1045,552,1674,1896,5167,,,,,
20-12-2017,1042,549,1667,1892,5150,,,,,
21-12-2017,1040,546,1660,1887,5133,,,,,
22-12-2017,1037,543,1653,1883,5116,,,,,
23-12-2017,1035,540,1648,1879,5102,,,,,
24-12-2017,1032,537,1641,1875,5085,,,,,
25-12-2017,1030,534,1634,1871,5069,,,,,
26-12-2017,1027,531,1627,1867,5052,,,,,
27-12-2017,1025,528,1620,1863,5036,,,,,
28-12-2017,1022,525,1613,1859,5019,,,,,
29-12-2017,1019,522,1606,1855,5002,,,,,
30-12-2017,1017,519,1599,1851,4986,,,,,
31-12-2017,1014,516,1592,1847,4969,,,,,
1/1/2018,1012,513,1585,1842,4952,,,,,
2/1/2018,1012,511,1578,1837,4938,,,,,
3/1/2018,1012,509,1571,1832,4924,,,,,
4/1/2018,1014,507,1564,1827,4912,,,,,
5/1/2018,1018,505,1557,1822,4902,,,,,
6/1/2018,1024,503,1550,1820,4897,,,,,
7/1/2018,1032,501,1543,1818,4894,,,,,
8/1/2018,1042,499,1536,1816,4893,,,,,
9/1/2018,1055,497,1529,1814,4895,,,,,
10/1/2018,1070,495,1522,1810,4897,,,,,
11/1/2018,1084,493,1515,1804,4896,,,,,
12/1/2018,1096,491,1508,1799,4894,,,,,
13-01-2018,1108,489,1501,1793,4891,,,,,
14-01-2018,1124,487,1494,1787,4892,,,,,
15-01-2018,1140,485,1487,1781,4893,,,,,
16-01-2018,1152,483,1480,1775,4890,,,,,
17-01-2018,1161,481,1473,1769,4884,,,,,
18-01-2018,1172,479,1466,1764,4881,,,,,
19-01-2018,1180,477,1459,1759,4875,,,,,
20-01-2018,1191,475,1452,1753,4871,,,,,
21-01-2018,1204,473,1445,1748,4870,,,,,
22-01-2018,1215,471,1438,1743,4867,,,,,
23-01-2018,1229,469,1431,1738,4867,,,,,
24-01-2018,1237,467,1424,1733,4861,,,,,
25-01-2018,1255,465,1417,1728,4865,,,,,
26-01-2018,1273,463,1410,1723,4869,,,,,
27-01-2018,1292,461,1403,1718,4874,,,,,
28-01-2018,1310,459,1396,1713,4878,,,,,
29-01-2018,1329,457,1389,1708,4883,,,,,
30-01-2018,1348,455,1382,1703,4888,,,,,
31-01-2018,1367,453,1375,1698,4893,,,,,
1/2/2018,1387,451,1368,1693,4899,,,,,
2/2/2018,1406,449,1361,1688,4904,,,,,
3/2/2018,1426,448,1354,1683,4911,,,,,
4/2/2018,1446,446,1347,1676,4915,,,,,
5/2/2018,1467,445,1340,1669,4921,,,,,
6/2/2018,1487,443,1333,1662,4925,,,,,
7/2/2018,1518,442,1326,1656,4942,,,,,
8/2/2018,1540,440,1319,1650,4949,,,,,
9/2/2018,1561,438,1312,1645,4956,,,,,
10/2/2018,1582,437,1305,1639,4963,,,,,
11/2/2018,1604,435,1298,1632,4969,,,,,
12/2/2018,1626,434,1291,1625,4976,,,,,
13-02-2018,1637,432,1284,1618,4971,,,,,
14-02-2018,1648,430,1277,1611,4966,,,,,
15-02-2018,1671,429,1270,1604,4974,,,,,
16-02-2018,1693,427,1263,1597,4980,,,,,
17-02-2018,1712,426,1256,1590,4984,,,,,
18-02-2018,1739,424,1249,1583,4995,,,,,
19-02-2018,1763,423,1242,1576,5004,,,,,
20-02-2018,1791,421,1235,1570,5017,,,,,
21-02-2018,1821,420,1228,1563,5032,,,,,
22-02-2018,1850,418,1221,1556,5045,,,,,
23-02-2018,1874,417,1214,1549,5054,,,,,
24-02-2018,1899,415,1207,1542,5063,,,,,
25-02-2018,1924,414,1200,1535,5073,,,,,
26-02-2018,1950,412,1193,1528,5083,,,,,
27-02-2018,1968,409,1188,1521,5086,,,,,
28-02-2018,1993,403,1184,1514,5094,,,,,
1/3/2018,2011,398,1194,1507,5110,,,,,
2/3/2018,2021,393,1204,1500,5118,,,,,
3/3/2018,2031,389,1214,1492,5126,,,,,
4/3/2018,2041,384,1224,1484,5133,,,,,
5/3/2018,2051,379,1234,1475,5139,,,,,
6/3/2018,2057,374,1244,1467,5142,,,,,
7/3/2018,2059,369,1254,1459,5141,,,,,
8/3/2018,2059,364,1264,1451,5138,,,,,
9/3/2018,2057,359,1274,1443,5133,,,,,
10/3/2018,2054,354,1282,1435,5125,,,,,
11/3/2018,2039,349,1294,1427,5109,,,,,
12/3/2018,2018,344,1306,1418,5086,,,,,
13-03-2018,1997,334,1321,1409,5061,,,,,
14-03-2018,1980,326,1336,1399,5041,,,,,
15-03-2018,1965,318,1351,1389,5023,,,,,
16-03-2018,1943,310,1366,1379,4998,,,,,
17-03-2018,1921,302,1381,1369,4973,,,,,
18-03-2018,1899,294,1396,1359,4948,,,,,
19-03-2018,1882,286,1411,1348,4927,,,,,
20-03-2018,1869,276,1426,1338,4909,,,,,
21-03-2018,1857,266,1441,1328,4892,,,,,
22-03-2018,1845,249,1459,1317,4870,,,,,
23-03-2018,1833,232,1479,1306,4850,,,,,
24-03-2018,1820,214,1501,1296,4831,,,,,
25-03-2018,1809,196,1523,1285,4813,,,,,
26-03-2018,1790,178,1545,1274,4787,,,,,
27-03-2018,1774,160,1567,1262,4763,,,,,
28-03-2018,1739,142,1589,1251,4721,,,,,
29-03-2018,1705,128,1611,1239,4683,,,,,
30-03-2018,1675,115,1629,1228,4647,,,,,
31-03-2018,1644,106,1645,1220,4615,,,,,
1/4/2018,1611,100,1660,1215,4586,,,,,
2/4/2018,1580,96,1672,1206,4554,,,,,
3/4/2018,1549,93,1682,1196,4520,,,,,
4/4/2018,1518,91,1692,1186,4487,,,,,
5/4/2018,1487,89,1703,1176,4455,,,,,
6/4/2018,1446,87,1713,1166,4412,,,,,
7/4/2018,1406,85,1733,1155,4379,,,,,
8/4/2018,1365,83,1751,1144,4343,,,,,
9/4/2018,1325,82,1769,1133,4309,,,,,
10/4/2018,1284,81,1787,1122,4274,,,,,
11/4/2018,1244,80,1805,1111,4240,,,,,
12/4/2018,1204,79,1823,1100,4206,,,,,
13-04-2018,1163,78,1841,1089,4171,,,,,
14-04-2018,1126,77,1854,1078,4135,,,,,
15-04-2018,1090,76,1864,1067,4097,,,,,
16-04-2018,1055,75,1874,1056,4060,,,,,
17-04-2018,1018,74,1884,1045,4021,,,,,
18-04-2018,983,73,1892,1034,3982,,,,,
19-04-2018,948,72,1900,1023,3943,,,,,
20-04-2018,900,72,1890,1012,3874,,,,,
21-04-2018,852,72,1881,1022,3827,,,,,
22-04-2018,804,71,1871,1040,3786,,,,,
23-04-2018,756,71,1861,1062,3750,,,,,
24-04-2018,708,71,1851,1092,3722,,,,,
25-04-2018,662,71,1841,1122,3696,,,,,
26-04-2018,616,71,1831,1147,3665,,,,,
27-04-2018,570,71,1821,1162,3624,,,,,
28-04-2018,524,71,1811,1171,3577,,,,,
29-04-2018,478,70,1800,1180,3528,,,,,
30-04-2018,432,70,1790,1189,3481,,,,,
1/5/2018,396,70,1779,1198,3443,,,,,
2/5/2018,362,70,1769,1207,3408,,,,,
3/5/2018,329,70,1758,1217,3374,,,,,
4/5/2018,297,70,1746,1226,3339,,,,,
5/5/2018,279,70,1735,1235,3319,,,,,
6/5/2018,260,70,1724,1245,3299,,,,,
7/5/2018,242,70,1712,1254,3278,,,,,
8/5/2018,227,70,1701,1262,3260,,,,,
9/5/2018,212,70,1689,1269,3240,,,,,
10/5/2018,200,70,1677,1275,3222,,,,,
11/5/2018,200,70,1666,1281,3217,,,,,
12/5/2018,198,70,1656,1287,3211,,,,,
13-05-2018,198,70,1645,1293,3206,,,,,
14-05-2018,197,70,1633,1299,3199,,,,,
15-05-2018,196,70,1623,1305,3194,,,,,
16-05-2018,195,70,1612,1311,3188,,,,,
17-05-2018,194,70,1600,1317,3181,,,,,
18-05-2018,193,70,1590,1322,3175,,,,,
19-05-2018,192,69,1579,1327,3167,,,,,
20-05-2018,191,69,1567,1332,3159,,,,,
21-05-2018,190,69,1554,1332,3145,,,,,
22-05-2018,189,69,1543,1322,3123,,,,,
23-05-2018,188,69,1532,1311,3100,,,,,
24-05-2018,188,69,1520,1301,3078,,,,,
25-05-2018,187,69,1507,1291,3054,,,,,
26-05-2018,187,69,1497,1280,3033,,,,,
27-05-2018,187,69,1485,1269,3010,,,,,
28-05-2018,186,69,1474,1258,2987,,,,,
29-05-2018,186,69,1462,1247,2964,,,,,
30-05-2018,185,68,1449,1236,2938,,,,,
31-05-2018,185,68,1438,1225,2916,,,,,
1/6/2018,184,68,1427,1214,2893,,,,,
2/6/2018,184,68,1415,1203,2870,,,,,
3/6/2018,184,68,1404,1192,2848,,,,,
4/6/2018,183,68,1393,1181,2825,,,,,
5/6/2018,183,68,1381,1170,2802,,,,,
6/6/2018,182,68,1369,1160,2779,,,,,
7/6/2018,182,68,1358,1148,2756,,,,,
8/6/2018,181,68,1346,1138,2733,,,,,
9/6/2018,181,68,1335,1128,2712,,,,,
10/6/2018,181,68,1324,1118,2691,,,,,
11/6/2018,180,68,1312,1108,2668,,,,,
12/6/2018,180,68,1301,1098,2647,,,,,
13-06-2018,179,68,1289,1088,2624,,,,,
14-06-2018,179,68,1279,1078,2604,,,,,
15-06-2018,178,68,1269,1068,2583,,,,,
16-06-2018,178,68,1259,1057,2562,,,,,
17-06-2018,178,68,1249,1047,2542,,,,,
18-06-2018,177,68,1239,1037,2521,,,,,
19-06-2018,177,68,1229,1027,2501,,,,,
20-06-2018,176,68,1219,1017,2480,,,,,
21-06-2018,172,68,1209,1007,2456,,,,,
22-06-2018,168,68,1199,997,2432,,,,,
23-06-2018,164,68,1189,987,2408,,,,,
24-06-2018,160,68,1179,977,2384,,,,,
25-06-2018,156,68,1169,967,2360,,,,,
26-06-2018,152,67,1160,957,2336,,,,,
27-06-2018,148,66,1152,947,2313,,,,,
28-06-2018,144,65,1144,936,2289,,,,,
29-06-2018,140,64,1136,926,2266,,,,,
30-06-2018,136,63,1128,916,2243,,,,,
1/7/2018,132,61,1120,906,2219,,,,,
2/7/2018,128,60,1112,896,2196,,,,,
3/7/2018,134,59,1104,896,2193,,,,,
4/7/2018,134,58,1096,886,2174,,,,,
5/7/2018,131,57,1089,876,2153,,,,,
6/7/2018,128,56,1083,866,2133,,,,,
7/7/2018,124,55,1076,856,2111,,,,,
8/7/2018,120,53,1070,847,2090,,,,,
9/7/2018,116,52,1064,837,2069,,,,,
10/7/2018,112,51,1057,827,2047,,,,,
11/7/2018,109,50,1051,816,2026,,,,,
12/7/2018,107,49,1045,810,2011,,,,,
13-07-2018,104,48,1039,800,1991,,,,,
14-07-2018,102,47,1032,791,1972,,,,,
15-07-2018,99,46,1026,782,1953,,,,,
16-07-2018,96,44,1020,774,1934,,,,,
17-07-2018,92,43,1014,764,1913,,,,,
18-07-2018,88,42,1007,756,1893,,,,,
19-07-2018,84,41,1001,747,1873,,,,,
20-07-2018,80,40,995,738,1853,,,,,
21-07-2018,76,39,989,729,1833,,,,,
22-07-2018,73,38,982,720,1813,,,,,
23-07-2018,70,37,976,710,1793,,,,,
24-07-2018,67,35,970,701,1773,,,,,
25-07-2018,64,34,964,692,1754,,,,,
26-07-2018,62,33,957,682,1734,,,,,
27-07-2018,60,32,951,673,1716,,,,,
28-07-2018,58,31,945,664,1698,,,,,
29-07-2018,56,30,939,655,1680,,,,,
30-07-2018,54,29,932,646,1661,,,,,
31-07-2018,52,27,926,637,1642,,,,,
1/8/2018,50,26,920,628,1624,,,,,
2/8/2018,48,25,914,619,1606,,,,,
3/8/2018,46,24,907,610,1587,,,,,
4/8/2018,45,23,901,600,1569,,,,,
5/8/2018,45,22,895,590,1552,,,,,
6/8/2018,44,21,889,579,1533,,,,,
7/8/2018,42,20,882,572,1516,,,,,
8/8/2018,41,18,876,565,1500,,,,,
9/8/2018,39,17,870,556,1482,,,,,
10/8/2018,38,16,864,548,1466,,,,,
11/8/2018,37,15,857,541,1450,,,,,
12/8/2018,35,13,851,536,1435,,,,,
13-08-2018,33,12,845,531,1421,,,,,
14-08-2018,31,11,839,526,1407,,,,,
15-08-2018,31,10,833,526,1400,,,,,
16-08-2018,28,9,826,521,1384,,,,,
17-08-2018,25,8,820,516,1369,,,,,
18-08-2018,22,7,814,511,1354,,,,,
19-08-2018,19,6,808,506,1339,,,,,
20-08-2018,16,5,802,501,1324,,,,,
21-08-2018,15,4,795,496,1310,,,,,
22-08-2018,15,3,789,491,1298,,,,,
23-08-2018,14,2,783,486,1285,,,,,
24-08-2018,14,1,777,481,1273,,,,,
25-08-2018,13,1,769,476,1259,,,,,
26-08-2018,13,1,761,472,1247,,,,,
27-08-2018,13,1,753,467,1234,,,,,
28-08-2018,13,1,745,463,1222,,,,,
29-08-2018,13,1,737,458,1209,,,,,
30-08-2018,13,1,729,454,1197,,,,,
31-08-2018,13,1,721,450,1185,,,,,
1/9/2018,13,1,713,445,1172,,,,,
2/9/2018,13,1,705,441,1160,,,,,
3/9/2018,13,1,697,437,1148,,,,,
4/9/2018,13,1,689,432,1135,,,,,
5/9/2018,13,1,681,428,1123,,,,,
6/9/2018,13,1,673,423,1110,,,,,
7/9/2018,13,1,665,418,1097,,,,,
8/9/2018,13,1,657,412,1083,,,,,
9/9/2018,13,1,649,408,1071,,,,,
10/9/2018,13,1,641,403,1058,,,,,
11/9/2018,13,1,633,398,1045,,,,,
12/9/2018,13,1,625,394,1033,,,,,
13-09-2018,13,1,617,390,1021,,,,,
14-09-2018,13,1,609,385,1008,,,,,
15-09-2018,13,1,601,381,996,,,,,
16-09-2018,13,1,593,374,981,,,,,
17-09-2018,13,1,585,380,979,,,,,
18-09-2018,13,1,577,386,977,,,,,
19-09-2018,13,7,573,394,987,,,,,
20-09-2018,13,8,565,389,975,,,,,
21-09-2018,13,8,557,385,963,,,,,
22-09-2018,13,8,549,380,950,,,,,
23-09-2018,13,8,541,376,938,,,,,
24-09-2018,13,8,533,371,925,,,,,
25-09-2018,13,8,525,366,912,,,,,
26-09-2018,13,8,517,362,900,,,,,
27-09-2018,13,8,510,357,888,,,,,
28-09-2018,13,8,502,353,876,,,,,
29-09-2018,19,8,494,348,869,,,,,
30-09-2018,48,8,486,343,885,,,,,
1/10/2018,93,8,478,338,917,,,,,
2/10/2018,146,8,470,333,957,,,,,
3/10/2018,198,8,462,328,996,,,,,
4/10/2018,249,8,454,323,1034,,,,,
5/10/2018,317,11,449,328,1105,,,,,
6/10/2018,375,14,445,334,1168,,,,,
7/10/2018,405,16,441,330,1192,,,,,
8/10/2018,435,17,440,327,1219,,,,,
9/10/2018,467,17,446,323,1253,,,,,
10/10/2018,499,17,455,320,1291,,,,,
11/10/2018,530,17,467,316,1330,,,,,
12/10/2018,561,17,479,313,1370,,,,,
13-10-2018,582,17,491,307,1397,,,,,
14-10-2018,607,17,503,303,1430,,,,,
15-10-2018,637,17,515,299,1468,,,,,
16-10-2018,667,17,527,295,1506,,,,,
17-10-2018,689,17,540,290,1536,,,,,
18-10-2018,706,17,556,286,1565,,,,,
19-10-2018,720,17,575,282,1594,,,,,
20-10-2018,732,17,594,278,1621,,,,,
21-10-2018,742,17,613,274,1646,,,,,
22-10-2018,753,17,632,270,1672,,,,,
23-10-2018,766,17,651,266,1700,,,,,
24-10-2018,779,17,670,262,1728,,,,,
25-10-2018,791,17,689,258,1755,,,,,
26-10-2018,799,17,708,254,1778,,,,,
27-10-2018,805,17,727,249,1798,,,,,
28-10-2018,807,17,746,245,1815,,,,,
29-10-2018,782,17,760,241,1800,,,,,
30-10-2018,750,17,774,238,1779,,,,,
31-10-2018,715,17,788,235,1755,,,,,
1/11/2018,695,20,809,232,1756,,,,,
2/11/2018,682,22,828,229,1761,,,,,
3/11/2018,669,22,842,225,1758,,,,,
4/11/2018,656,22,851,221,1750,,,,,
5/11/2018,643,22,861,217,1743,,,,,
6/11/2018,630,22,871,213,1736,,,,,
7/11/2018,617,22,882,209,1730,,,,,
8/11/2018,604,22,892,206,1724,,,,,
9/11/2018,591,22,902,202,1717,,,,,
10/11/2018,578,22,912,198,1710,,,,,
11/11/2018,559,22,923,195,1699,,,,,
12/11/2018,540,22,933,191,1686,,,,,
13-11-2018,522,22,943,188,1675,,,,,
14-11-2018,503,22,953,184,1662,,,,,
15-11-2018,485,22,964,180,1651,,,,,
16-11-2018,468,22,974,177,1641,,,,,
17-11-2018,451,22,984,173,1630,,,,,
18-11-2018,433,22,994,170,1619,,,,,
19-11-2018,411,22,1005,166,1604,,,,,
20-11-2018,379,22,1014,163,1578,,,,,
21-11-2018,357,24,1026,178,1585,,,,,
22-11-2018,363,30,1058,194,1645,,,,,
23-11-2018,373,40,1133,206,1752,,,,,
24-11-2018,384,40,1143,206,1773,,,,,
25-11-2018,389,40,1143,203,1775,,,,,
26-11-2018,391,40,1137,200,1768,,,,,
27-11-2018,391,40,1130,197,1758,,,,,
28-11-2018,389,40,1123,194,1746,,,,,
29-11-2018,387,40,1116,191,1734,,,,,
30-11-2018,384,40,1109,188,1721,,,,,
1/12/2018,381,40,1102,185,1708,,,,,
2/12/2018,379,40,1094,181,1694,,,,,
3/12/2018,376,40,1087,178,1681,,,,,
4/12/2018,375,42,1082,175,1674,,,,,
5/12/2018,384,46,1102,172,1704,,,,,
6/12/2018,386,48,1117,169,1720,,,,,
7/12/2018,385,48,1117,166,1716,,,,,
8/12/2018,385,48,1112,163,1708,,,,,
9/12/2018,383,48,1105,160,1696,,,,,
10/12/2018,380,48,1098,157,1683,,,,,
11/12/2018,377,48,1091,154,1670,,,,,
12/12/2018,374,48,1084,151,1657,,,,,
13-12-2018,371,48,1077,148,1644,,,,,
14-12-2018,368,48,1070,145,1631,,,,,
15-12-2018,365,48,1063,141,1617,,,,,
16-12-2018,361,48,1055,138,1602,,,,,
17-12-2018,357,48,1048,135,1588,,,,,
18-12-2018,353,48,1041,133,1575,,,,,
19-12-2018,349,48,1034,130,1561,,,,,
20-12-2018,345,48,1027,128,1548,,,,,
21-12-2018,341,48,1020,126,1535,,,,,
22-12-2018,337,48,1013,124,1522,,,,,
23-12-2018,333,48,1005,122,1508,,,,,
24-12-2018,329,48,998,120,1495,,,,,
25-12-2018,325,48,991,116,1480,,,,,
26-12-2018,322,48,984,114,1468,,,,,
27-12-2018,318,48,977,112,1455,,,,,
28-12-2018,314,48,970,110,1442,,,,,
29-12-2018,310,48,963,108,1429,,,,,
30-12-2018,306,48,955,106,1415,,,,,
31-12-2018,302,48,948,104,1402,,,,,
1/1/2019,298,48,941,102,1389,,,,,
2/1/2019,294,48,934,100,1376,,,,,
3/1/2019,291,48,927,98,1364,,,,,
4/1/2019,287,48,920,96,1351,,,,,
5/1/2019,283,48,913,94,1338,,,,,
6/1/2019,279,48,905,92,1324,,,,,
7/1/2019,275,48,898,90,1311,,,,,
